"","y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"469",NA,0.9364,0.4894,1.8607,2.8679,-0.4415,0.5616,0.0526,0.8015,-0.2222,-0.4448,17.6,23.33,119.0697,900.8741,0.0929,0.2004,0.2136,0.1002,0.1696,0.0737,0.8738,0.9019,1.6658,1.5405,-0.5061,0.6922,0.6847,1.1426,0.2862,-0.5065
"360",NA,-2.4308,2.0072,0.6767,2.7882,2.2247,-2.7136,1.5956,-0.0849,1.1579,2.2193,9.436,18.32,57.8318,229.9245,0.1009,0.0596,0.0271,0.0141,0.1506,0.0696,-3.9123,3.2398,0.5113,2.6421,2.8993,-4.0326,3.05,0.1366,1.8806,2.8987
"172",NA,-1.548,-0.0503,1.1544,1.0613,-0.2126,-1.8894,-0.4691,0.2465,-1.2766,-0.2188,13.43,19.63,97.7069,567.3883,0.0905,0.0629,0.0586,0.0344,0.1598,0.0567,-2.5322,0.1798,1.1102,-0.7606,-0.0154,-2.6863,-0.0179,0.6614,-1.7758,-0.016
"449",NA,0.166,-0.7738,1.8831,1.255,0.701,-0.1872,-1.1839,0.9294,-1.2751,0.6961,14.53,19.34,89.7053,602.342,0.0839,0.078,0.0882,0.0292,0.1473,0.0575,0.2551,-1.0371,2.4361,-0.7469,1.1641,0.0929,-1.2324,1.9664,-1.8254,1.1636
"508",NA,-0.1951,0.3816,0.1261,1.8011,-0.5543,-0.4949,-0.0121,-0.6973,-0.0691,-0.5606,11.06,17.12,72.5197,188.0921,0.1194,0.1071,0.0406,0.0427,0.1954,0.0798,-0.3299,0.3537,-0.0139,0.8655,-0.159,-0.4637,0.1722,-0.4229,0.013,-0.1598
"140",NA,0.5851,-0.0451,2.0671,1.8915,0.1499,0.283,-0.3895,1.2346,-0.0281,0.1404,11.28,13.39,74.7486,442.8473,0.1164,0.1136,0.0464,0.048,0.1771,0.0607,0.4834,-0.0429,2.6144,0.6022,0.2398,0.3478,-0.197,2.2005,-0.2678,0.2387
"78",NA,1.8655,1.7688,1.0385,1.8516,1.5897,1.487,1.4079,-0.025,-1.2738,1.5829,18.05,16.15,118.6547,1052.6026,0.1065,0.2146,0.1684,0.108,0.2152,0.0667,2.9127,2.7993,0.8168,-0.1043,2.3596,2.7283,2.627,0.2913,-1.3699,2.3588
"374",NA,0.7246,1.9749,1.8202,2.6271,0.4106,0.3031,1.5975,0.689,-0.987,0.4033,20.64,17.35,139.8237,1251.2244,0.0945,0.1076,0.1527,0.0894,0.1571,0.0548,0.8088,2.9064,1.2123,-0.0123,1.3543,0.6058,2.7256,0.6578,-1.4196,1.3535
"135",NA,0.9124,0.4275,0.7403,3.6451,0.2562,0.514,-0.0066,-0.3299,0.4075,0.2495,18.45,21.91,117.5618,1165.2826,0.0943,0.0971,0.1153,0.0685,0.1692,0.0573,1.1203,0.7878,0.4151,2.4215,0.1848,0.931,0.5771,-0.1112,1.1231,0.1841
"526",NA,1.7774,2.4863,0.513,1.0965,-1.3785,1.5123,2.1404,-0.2132,-0.3502,-1.384,8.571,13.1,72.0386,127.7574,0.1036,0.0763,0.0256,0.0151,0.1678,0.0713,2.3271,3.3195,0.1109,0.1263,-1.5965,2.2153,3.1673,-0.2462,-0.5636,-1.5972
"430",NA,1.5839,-0.1227,0.2043,1.0152,0.469,1.2485,-0.5312,-0.6821,-1.1856,0.4644,12.72,17.67,79.7415,455.9236,0.079,0.0452,0.014,0.0184,0.1459,0.0554,2.6726,-0.4834,-0.394,0.2205,0.5931,2.5239,-0.6691,-0.8305,-0.7478,0.5927
"15",NA,-0.1218,-0.463,2.7376,4.2066,0.2382,-0.4445,-0.8924,1.7985,1.8473,0.2323,13.73,22.61,84.7843,640.0758,0.1131,0.2293,0.2128,0.0802,0.2069,0.0768,-0.4274,-0.6121,3.6343,4.0695,0.1686,-0.5806,-0.8251,3.1671,3.0462,0.1679
"519",NA,0.3615,1.3824,0.9645,2.1244,0.9088,0.0434,0.9775,0.0685,-0.0549,0.9008,12.88,18.22,86.2676,515.6036,0.1218,0.1661,0.0482,0.053,0.1709,0.0725,0.0658,2.0337,1.0619,1.6456,1.6755,-0.0819,1.845,0.6171,0.6841,1.6746
"549",NA,-0.3867,0.803,0.4124,2.6047,1.7681,-0.6755,0.3785,-0.3591,0.9542,1.764,9.683,19.34,65.8717,293.8782,0.0849,0.0503,0.0234,0.0096,0.158,0.0624,-0.1696,1.1948,-0.1299,1.581,3.0225,-0.2923,0.9983,-0.5086,0.8115,3.0221
"404",NA,0.7041,-1.3162,0.3513,2.0594,-0.0773,0.3741,-1.7002,-0.5452,-0.1519,-0.0838,12.94,16.17,82.5819,487.0738,0.0988,0.0884,0.033,0.0239,0.1735,0.062,1.5922,-1.8835,0.0357,0.3118,-0.1857,1.4425,-2.0585,-0.4064,-0.6607,-0.1864
"278",NA,0.4031,2.8186,1.9345,4.7551,0.9643,-0.0063,2.3999,0.8591,1.4749,0.9568,18.81,19.98,123.2938,1152.6365,0.0892,0.0588,0.0802,0.0584,0.155,0.05,0.4199,4.1645,1.1521,3.6576,1.9855,0.2275,3.965,0.6242,2.3468,1.9848
"470",NA,0.5911,1.2977,2.1423,2.3175,-1.5707,0.2887,0.9033,1.2919,0.3398,-1.578,11.62,18.18,82.537,341.9627,0.1175,0.1483,0.102,0.0556,0.1957,0.0726,1.0583,2.3671,2.7224,1.8545,-1.6254,0.9206,2.1797,2.2991,0.9632,-1.6262
"348",NA,1.5683,0.3682,-0.4864,3.7781,-3e-04,1.212,0.0057,-1.4417,1.2312,-0.0058,14.76,14.74,84.6585,564.5957,0.0888,0.0778,0.0461,0.0353,0.1521,0.0591,2.137,0.3511,-1.4204,3.2935,0.0353,1.9732,0.1867,-1.8915,2.2094,0.0347
"190",NA,0.5871,1.5942,1.9999,1.4381,1.8771,0.2633,1.215,1.1249,-0.6744,1.8721,12.3,15.9,72.3053,403.5255,0.0808,0.0725,0.0384,0.0165,0.1667,0.0547,0.7202,2.4951,2.7197,0.206,3.2561,0.5754,2.3221,2.2889,-0.7322,3.2556
"558",NA,0.6896,1.9499,1.4343,0.8788,0.4111,0.4049,1.4219,0.6645,-0.7266,0.4072,9.423,27.88,66.1552,383.6419,0.0812,0.0497,0,0,0.1742,0.0606,1.3681,2.7717,1.1921,0.0411,1.562,1.2478,2.5255,0.8189,-0.7115,1.5616
"98",NA,1.8492,0.5327,1.3818,2.4627,2.3403,1.5594,0.0944,0.6026,0.7833,2.3346,9.787,19.94,53.5504,259.8833,0.1024,0.053,0.0068,0.0079,0.135,0.0689,3.0855,0.6933,1.3321,2.1441,3.1678,2.9619,0.4927,0.9499,1.3643,3.1672
"354",NA,-0.1384,0.6925,-0.1167,3.0869,0.1045,-0.4955,0.2203,-1.0811,0.4505,0.0979,15.08,25.74,103.2204,684.194,0.1024,0.0977,0.1235,0.0655,0.1647,0.0646,0.4937,0.8079,-0.38,1.8405,0.1414,0.3278,0.5755,-0.8579,0.7273,0.1406
"161",NA,0.2892,1.8837,-0.614,0.1107,-0.4539,-0.0198,1.4607,-1.467,-1.8935,-0.4615,11.75,20.18,99.6944,493.3679,0.1089,0.1141,0.0684,0.0374,0.1993,0.0645,0.1758,2.343,-1.7231,-1.451,-0.8886,0.0363,2.142,-2.146,-2.3518,-0.8894
"120",NA,2.0722,0.5873,0.119,2.6307,-0.4879,1.6745,0.167,-0.926,-0.4568,-0.4945,17.95,20.01,106.4936,835.2989,0.084,0.0672,0.0729,0.056,0.2129,0.0503,3.0152,0.5082,-0.7396,0.8355,-0.3286,2.8287,0.3084,-1.2537,-0.4187,-0.3293
"554",NA,0.2717,1.7577,0.4258,1.6409,0.8821,-0.0101,1.3093,-0.3311,0.0572,0.8773,9.333,21.94,58.0854,223.1208,0.0924,0.056,0.04,0.0128,0.1692,0.0658,0.5062,2.2909,0.3182,0.5627,1.4397,0.3868,2.0785,-0.0539,-0.1813,1.4392
"215",NA,-0.0322,1.2473,0.35,3.7637,-0.1104,-0.3728,0.7928,-0.5883,1.3397,-0.1158,14.19,23.81,82.1005,645.7779,0.0946,0.1306,0.1115,0.0646,0.2235,0.0643,-0.152,1.0448,-0.3799,3.607,-0.0333,-0.3106,0.8229,-0.8456,2.5619,-0.0339
"266",NA,0.6736,0.4173,0.4652,5.3745,-1.518,0.2521,-0.1036,-0.6703,1.6496,-1.5249,20.73,31.12,145.6769,1588.8009,0.0947,0.1143,0.1367,0.0865,0.1769,0.0567,0.7588,-0.2283,-0.0535,3.6661,-1.9192,0.5553,-0.4881,-0.6098,2.2272,-1.9199
"224",NA,1.152,-1.6188,0.8826,1.4086,-2.153,0.7899,-2.035,-0.1049,-1.3066,-2.1599,15.75,20.25,119.6704,870.714,0.1025,0.1204,0.1147,0.0646,0.1935,0.063,1.4635,-2.6529,0.1522,-0.4493,-2.0411,1.2932,-2.8535,-0.3363,-1.5882,-2.0418
"527",NA,2.0996,0.6924,1.2044,2.5607,0.0718,1.7664,0.2799,0.2871,0.2546,0.0641,13.46,18.75,96.5192,608.5272,0.1075,0.1138,0.042,0.0315,0.1723,0.0632,2.6196,1.0312,1.1738,1.1411,0.3903,2.4663,0.8389,0.7209,0.1363,0.3894
"275",NA,1.1824,1.4494,0.7534,3.109,-1.4329,0.7855,0.9785,-0.2981,-0.0123,-1.4391,17.93,24.48,110.0522,873.206,0.0886,0.0703,0.057,0.0474,0.1538,0.0551,1.5283,1.9493,0.1831,1.8427,-1.7017,1.342,1.7226,-0.3333,0.5793,-1.7023
"468",NA,1.9089,-1.4,-0.6366,1.7483,1.1281,1.6213,-1.8132,-1.4104,0.0972,1.1246,9.668,18.1,61.8555,202.222,0.0831,0.0543,0.0148,0.0058,0.168,0.0641,3.2795,-2.2877,-1.5909,1.4519,2.4516,3.157,-2.4763,-1.9698,0.682,2.4513
"237",NA,1.0457,0.5612,2.3185,3.2835,-0.5728,0.605,0.086,1.1148,-0.7594,-0.5785,23.21,26.97,160.5864,1629.5135,0.0951,0.1682,0.195,0.1237,0.1909,0.0631,1.3952,0.3929,2.3198,0.3643,-0.7536,1.1779,0.1553,1.7321,-1.1624,-0.7542
"276",NA,1.9415,0.9907,0.3469,2.3688,-0.5762,1.6236,0.5984,-0.4988,0.3266,-0.5869,11.89,17.36,84.4707,298.0164,0.1225,0.0721,0.0593,0.074,0.2015,0.0588,2.9074,1.6541,-0.2792,1.8375,-0.5409,2.7659,1.4714,-0.7016,0.9231,-0.5421
"302",NA,1.1634,-0.6839,0.8136,0.5742,-0.0298,0.8423,-1.1037,-0.0656,-1.5545,-0.0339,12.46,19.89,85.6966,482.6265,0.0845,0.1014,0.0683,0.031,0.1781,0.0625,1.3815,-1.0466,0.2865,-1.1594,-0.1091,1.2359,-1.2457,-0.1482,-2.1036,-0.1095
"305",NA,0.4819,0.0201,2.1711,1.2554,0.7666,0.1711,-0.3877,1.3255,-0.7147,0.7619,11.46,18.16,71.6738,472.4554,0.0885,0.0769,0.0334,0.015,0.1411,0.0624,0.6209,-0.0244,2.7267,0.5069,1.2004,0.4831,-0.213,2.3104,-0.3803,1.1999
"65",NA,0.4408,0.3505,1.5519,3.7541,1.0549,0.1203,-0.1041,0.6687,1.5639,1.0471,12.68,23.84,86.3946,606.88,0.1122,0.1262,0.1128,0.0687,0.1905,0.0659,-0.0206,0.2663,1.6318,3.7022,1.8456,-0.1675,0.0443,1.1918,2.7365,1.8447
"241",NA,-1.7144,0.2179,0.0349,1.3754,-0.5129,-2.058,-0.1554,-0.8806,-0.9817,-0.5198,13.64,15.6,90.116,378.486,0.0942,0.0663,0.047,0.0373,0.1717,0.0566,-2.1977,0.4242,-0.3522,-0.2909,-0.2357,-2.3533,0.2536,-0.8049,-1.3129,-0.2365
"195",NA,0.8801,-0.5905,0.635,2.4961,0.1713,0.5391,-1.0311,-0.3372,-0.0534,0.1648,14.86,23.21,104.0352,559.8018,0.1044,0.198,0.1697,0.0888,0.1737,0.0667,1.4391,-1.1763,0.24,1.3437,0.7382,1.2768,-1.3936,-0.243,0.2583,0.7375
"431",NA,-0.1451,0.8369,0.5714,2.4327,-0.2103,-0.4839,0.4145,-0.4079,-0.1394,-0.2156,14.9,22.53,128.4706,712.4213,0.0995,0.2225,0.2733,0.0971,0.2041,0.069,-0.4342,1.1335,0.6062,1.3552,0.1154,-0.5964,0.9221,0.1194,0.2619,0.1148
"43",NA,-0.5422,-0.7024,1.5821,2.3984,0.8457,-0.932,-1.1546,0.481,-0.8762,0.8407,19.07,24.81,118.7823,1222.8639,0.0908,0.219,0.2107,0.0996,0.231,0.0634,-1.5,-0.5537,1.303,0.3215,1.4938,-1.6911,-0.7793,0.7611,-0.9887,1.4933
"460",NA,1.2943,1.0395,0.3282,0.495,1.5298,1.0035,0.5209,-0.447,-1.1704,1.526,9.755,28.2,82.3926,200.8465,0.0798,0.0463,0.0154,0.0104,0.1621,0.0595,1.9184,1.4546,0.1487,-1.0151,2.5033,1.795,1.207,-0.232,-1.7903,2.5029
"388",NA,-1.75,-0.4754,0.0656,2.6664,-0.7729,-2.1006,-0.8631,-0.8652,0.264,-0.776,13.88,16.16,84.0314,581.1211,0.0703,0.0483,0.0204,0.0085,0.1607,0.0547,-2.2517,-0.534,-0.5653,1.3957,-0.7387,-2.4095,-0.7092,-1.021,0.3589,-0.739
"473",NA,0.9153,-1.4073,-0.3688,3.1025,1.1677,0.5582,-1.7702,-1.3329,0.5227,1.1631,14.92,14.93,106.0322,711.664,0.081,0.0855,0.0554,0.0322,0.1687,0.0567,1.553,-2.6423,-1.6103,2.4727,1.5464,1.3881,-2.8078,-2.0852,1.3776,1.5459
"341",NA,1.2984,-0.4815,-0.0954,1.1726,0.0809,0.9524,-0.8599,-1.0451,-1.3159,0.075,14.42,16.54,85.8168,503.2084,0.0975,0.1139,0.0801,0.0422,0.1912,0.0641,1.7065,-0.8119,-0.1613,-0.6342,0.7326,1.5458,-0.9885,-0.6306,-1.7,0.7319
"310",NA,-1.6109,0.8665,1.1365,1.6697,-0.9907,-1.9528,0.5012,0.2364,-0.5957,-0.9961,13.05,13.84,87.8755,374.7087,0.0835,0.0374,0.0046,0.0088,0.1453,0.0552,-2.4348,1.2336,1.4502,0.3389,-1.783,-2.5863,1.0753,1.0091,-0.6515,-1.7835
"478",NA,-0.5105,-0.9553,-0.1959,1.4193,0.019,-0.8603,-1.348,-1.1275,-0.9863,0.0164,13.9,16.62,88.1589,635.9256,0.0683,0.0532,0.0222,0.0134,0.1813,0.0554,-0.832,-1.1415,-0.9476,-0.311,0.5433,-0.9899,-1.3199,-1.4047,-1.3493,0.543
"501",NA,1.3727,1.1662,1.3296,2.6316,-1.1324,1.0218,0.7848,0.3607,0.0468,-1.1376,15.04,16.74,95.6734,601.6656,0.0988,0.1364,0.0772,0.0614,0.1668,0.0687,2.6009,1.9058,1.2803,1.6361,-1.3405,2.4361,1.7277,0.8006,0.5394,-1.3411
"220",NA,0.8742,1.7252,1.3757,4.9808,-0.3252,0.4659,1.1892,0.2701,1.5215,-0.3311,19.53,32.47,122.5282,1259.0593,0.0842,0.113,0.1145,0.0664,0.1428,0.0531,1.4955,1.8806,1.5149,4.6019,-0.27,1.2995,1.6138,0.973,3.2392,-0.2706
"539",NA,0.3014,0.3455,-1.157,3.3204,1.0644,0.0455,-0.1594,-1.8497,2.0265,1.063,7.729,25.49,50.5868,157.8279,0.081,0.0488,0,0,0.187,0.0728,0.6271,0.2587,-1.9759,3.6239,2.1203,0.5232,0.0253,-2.3099,2.9959,2.1201
"265",NA,-0.4229,1.7062,-0.0945,2.4438,-0.0629,-0.8075,1.2665,-1.1254,-0.5598,-0.0704,17.19,22.07,106.7595,916.434,0.0973,0.09,0.0906,0.0653,0.1867,0.0558,-0.7864,2.0236,-1.2723,1.2893,-0.2469,-0.9674,1.8115,-1.7806,0.061,-0.2477
"84",NA,0.5038,-1.9631,2.4083,3.6903,-0.4653,0.1091,-2.4318,1.3104,0.3663,-0.4733,19.1,26.29,131.8093,1155.5958,0.1215,0.1791,0.1937,0.1469,0.1634,0.0722,0.5533,-3.1765,3.0255,1.6426,0.2671,0.3613,-3.4105,2.483,0.3189,0.2661
"106",NA,1.5386,-1.3255,0.1441,1.0521,0.1116,1.2185,-1.6744,-0.7588,-1.2066,0.102,13.11,15.56,80.6474,581.2714,0.1398,0.1765,0.2071,0.096,0.1925,0.0769,2.5446,-1.8153,0.1775,-0.9295,0.5363,2.3952,-1.9826,-0.2736,-1.9186,0.5351
